EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-11-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station BAD DURKHEIM, GERMANY (STAID: 4026)
Blended and updated with sources:21404 21416 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
  4026, 21416,19440320,-9999,    9
  4026, 21416,19440321,-9999,    9
  4026, 21416,19440322,-9999,    9
  4026, 21416,19440323,-9999,    9
  4026, 21416,19440324,-9999,    9
  4026, 21416,19440325,-9999,    9
  4026, 21416,19440326,-9999,    9
  4026, 21416,19440327,-9999,    9
  4026, 21416,19440328,-9999,    9
  4026, 21416,19440329,-9999,    9
  4026, 21416,19440330,-9999,    9
  4026, 21416,19440331,-9999,    9
  4026, 21416,19440401,-9999,    9
  4026, 21416,19440402,-9999,    9
  4026, 21416,19440403,-9999,    9
  4026, 21416,19440404,-9999,    9
  4026, 21416,19440405,-9999,    9
  4026, 21416,19440406,-9999,    9
  4026, 21416,19440407,-9999,    9
  4026, 21416,19440408,-9999,    9
  4026, 21416,19440409,-9999,    9
  4026, 21416,19440410,-9999,    9
  4026, 21416,19440411,-9999,    9
  4026, 21416,19440412,-9999,    9
  4026, 21416,19440413,-9999,    9
  4026, 21416,19440414,-9999,    9
  4026, 21416,19440415,-9999,    9
  4026, 21416,19440416,-9999,    9
  4026, 21416,19440417,-9999,    9
  4026, 21416,19440418,-9999,    9
  4026, 21416,19440419,-9999,    9
  4026, 21416,19440420,-9999,    9
  4026, 21416,19440421,-9999,    9
  4026, 21416,19440422,-9999,    9
  4026, 21416,19440423,-9999,    9
  4026, 21416,19440424,-9999,    9
  4026, 21416,19440425,-9999,    9
  4026, 21416,19440426,-9999,    9
  4026, 21416,19440427,-9999,    9
  4026, 21416,19440428,-9999,    9
  4026, 21416,19440429,-9999,    9
  4026, 21416,19440430,-9999,    9
  4026, 21416,19440501,-9999,    9
  4026, 21416,19440502,-9999,    9
  4026, 21416,19440503,-9999,    9
  4026, 21416,19440504,-9999,    9
  4026, 21416,19440505,-9999,    9
  4026, 21416,19440506,-9999,    9
  4026, 21416,19440507,-9999,    9
  4026, 21416,19440508,-9999,    9
  4026, 21416,19440509,-9999,    9
  4026, 21416,19440510,-9999,    9
  4026, 21416,19440511,-9999,    9
  4026, 21416,19440512,-9999,    9
  4026, 21416,19440513,-9999,    9
  4026, 21416,19440514,-9999,    9
  4026, 21416,19440515,-9999,    9
  4026, 21416,19440516,-9999,    9
  4026, 21416,19440517,-9999,    9
  4026, 21416,19440518,-9999,    9
  4026, 21416,19440519,-9999,    9
  4026, 21416,19440520,-9999,    9
  4026, 21416,19440521,-9999,    9
  4026, 21416,19440522,-9999,    9
  4026, 21416,19440523,-9999,    9
  4026, 21416,19440524,-9999,    9
  4026, 21416,19440525,-9999,    9
  4026, 21416,19440526,-9999,    9
  4026, 21416,19440527,-9999,    9
  4026, 21416,19440528,-9999,    9
  4026, 21416,19440529,-9999,    9
  4026, 21416,19440530,-9999,    9
  4026, 21416,19440531,-9999,    9
  4026, 21416,19440601,-9999,    9
  4026, 21416,19440602,-9999,    9
  4026, 21416,19440603,-9999,    9
  4026, 21416,19440604,-9999,    9
  4026, 21416,19440605,-9999,    9
  4026, 21416,19440606,-9999,    9
  4026, 21416,19440607,-9999,    9
  4026, 21416,19440608,-9999,    9
  4026, 21416,19440609,-9999,    9
  4026, 21416,19440610,-9999,    9
  4026, 21416,19440611,-9999,    9
  4026, 21416,19440612,-9999,    9
  4026, 21416,19440613,-9999,    9
  4026, 21416,19440614,-9999,    9
  4026, 21416,19440615,-9999,    9
  4026, 21416,19440616,-9999,    9
  4026, 21416,19440617,-9999,    9
  4026, 21416,19440618,-9999,    9
  4026, 21416,19440619,-9999,    9
  4026, 21416,19440620,-9999,    9
  4026, 21416,19440621,-9999,    9
  4026, 21416,19440622,-9999,    9
  4026, 21416,19440623,-9999,    9
  4026, 21416,19440624,-9999,    9
  4026, 21416,19440625,-9999,    9
  4026, 21416,19440626,-9999,    9
  4026, 21416,19440627,-9999,    9
  4026, 21416,19440628,-9999,    9
  4026, 21416,19440629,-9999,    9
  4026, 21416,19440630,-9999,    9
  4026, 21416,19440701,-9999,    9
  4026, 21416,19440702,-9999,    9
  4026, 21416,19440703,-9999,    9
  4026, 21416,19440704,-9999,    9
  4026, 21416,19440705,-9999,    9
  4026, 21416,19440706,-9999,    9
  4026, 21416,19440707,-9999,    9
  4026, 21416,19440708,-9999,    9
  4026, 21416,19440709,-9999,    9
  4026, 21416,19440710,-9999,    9
  4026, 21416,19440711,-9999,    9
  4026, 21416,19440712,-9999,    9
  4026, 21416,19440713,-9999,    9
  4026, 21416,19440714,-9999,    9
  4026, 21416,19440715,-9999,    9
  4026, 21416,19440716,-9999,    9
  4026, 21416,19440717,-9999,    9
  4026, 21416,19440718,-9999,    9
  4026, 21416,19440719,-9999,    9
  4026, 21416,19440720,-9999,    9
  4026, 21416,19440721,-9999,    9
  4026, 21416,19440722,-9999,    9
  4026, 21416,19440723,-9999,    9
  4026, 21416,19440724,-9999,    9
  4026, 21416,19440725,-9999,    9
  4026, 21416,19440726,-9999,    9
  4026, 21416,19440727,-9999,    9
  4026, 21416,19440728,-9999,    9
  4026, 21416,19440729,-9999,    9
  4026, 21416,19440730,-9999,    9
  4026, 21416,19440731,-9999,    9
  4026, 21416,19440801,-9999,    9
  4026, 21416,19440802,-9999,    9
  4026, 21416,19440803,-9999,    9
  4026, 21416,19440804,-9999,    9
  4026, 21416,19440805,-9999,    9
  4026, 21416,19440806,-9999,    9
  4026, 21416,19440807,-9999,    9
  4026, 21416,19440808,-9999,    9
  4026, 21416,19440809,-9999,    9
  4026, 21416,19440810,-9999,    9
  4026, 21416,19440811,-9999,    9
  4026, 21416,19440812,-9999,    9
  4026, 21416,19440813,-9999,    9
  4026, 21416,19440814,-9999,    9
  4026, 21416,19440815,-9999,    9
  4026, 21416,19440816,-9999,    9
  4026, 21416,19440817,-9999,    9
  4026, 21416,19440818,-9999,    9
  4026, 21416,19440819,-9999,    9
  4026, 21416,19440820,-9999,    9
  4026, 21416,19440821,-9999,    9
  4026, 21416,19440822,-9999,    9
  4026, 21416,19440823,-9999,    9
  4026, 21416,19440824,-9999,    9
  4026, 21416,19440825,-9999,    9
  4026, 21416,19440826,-9999,    9
  4026, 21416,19440827,-9999,    9
  4026, 21416,19440828,-9999,    9
  4026, 21416,19440829,-9999,    9
  4026, 21416,19440830,-9999,    9
  4026, 21416,19440831,-9999,    9
  4026, 21416,19440901,-9999,    9
  4026, 21416,19440902,-9999,    9
  4026, 21416,19440903,-9999,    9
  4026, 21416,19440904,-9999,    9
  4026, 21416,19440905,-9999,    9
  4026, 21416,19440906,-9999,    9
  4026, 21416,19440907,-9999,    9
  4026, 21416,19440908,-9999,    9
  4026, 21416,19440909,-9999,    9
  4026, 21416,19440910,-9999,    9
  4026, 21416,19440911,-9999,    9
  4026, 21416,19440912,-9999,    9
  4026, 21416,19440913,-9999,    9
  4026, 21416,19440914,-9999,    9
  4026, 21416,19440915,-9999,    9
  4026, 21416,19440916,-9999,    9
  4026, 21416,19440917,-9999,    9
  4026, 21416,19440918,-9999,    9
  4026, 21416,19440919,-9999,    9
  4026, 21416,19440920,-9999,    9
  4026, 21416,19440921,-9999,    9
  4026, 21416,19440922,-9999,    9
  4026, 21416,19440923,-9999,    9
  4026, 21416,19440924,-9999,    9
  4026, 21416,19440925,-9999,    9
  4026, 21416,19440926,-9999,    9
  4026, 21416,19440927,-9999,    9
  4026, 21416,19440928,-9999,    9
  4026, 21416,19440929,-9999,    9
  4026, 21416,19440930,-9999,    9
  4026, 21416,19441001,-9999,    9
  4026, 21416,19441002,-9999,    9
  4026, 21416,19441003,-9999,    9
  4026, 21416,19441004,-9999,    9
  4026, 21416,19441005,-9999,    9
  4026, 21416,19441006,-9999,    9
  4026, 21416,19441007,-9999,    9
  4026, 21416,19441008,-9999,    9
  4026, 21416,19441009,-9999,    9
  4026, 21416,19441010,-9999,    9
  4026, 21416,19441011,-9999,    9
  4026, 21416,19441012,-9999,    9
  4026, 21416,19441013,-9999,    9
  4026, 21416,19441014,-9999,    9
  4026, 21416,19441015,-9999,    9
  4026, 21416,19441016,-9999,    9
  4026, 21416,19441017,-9999,    9
  4026, 21416,19441018,-9999,    9
  4026, 21416,19441019,-9999,    9
  4026, 21416,19441020,-9999,    9
  4026, 21416,19441021,-9999,    9
  4026, 21416,19441022,-9999,    9
  4026, 21416,19441023,-9999,    9
  4026, 21416,19441024,-9999,    9
  4026, 21416,19441025,-9999,    9
  4026, 21416,19441026,-9999,    9
  4026, 21416,19441027,-9999,    9
  4026, 21416,19441028,-9999,    9
  4026, 21416,19441029,-9999,    9
  4026, 21416,19441030,-9999,    9
  4026, 21416,19441031,-9999,    9
  4026, 21416,19441101,-9999,    9
  4026, 21416,19441102,-9999,    9
  4026, 21416,19441103,-9999,    9
  4026, 21416,19441104,-9999,    9
  4026, 21416,19441105,-9999,    9
  4026, 21416,19441106,-9999,    9
  4026, 21416,19441107,-9999,    9
  4026, 21416,19441108,-9999,    9
  4026, 21416,19441109,-9999,    9
  4026, 21416,19441110,-9999,    9
  4026, 21416,19441111,-9999,    9
  4026, 21416,19441112,-9999,    9
  4026, 21416,19441113,-9999,    9
  4026, 21416,19441114,-9999,    9
  4026, 21416,19441115,-9999,    9
  4026, 21416,19441116,-9999,    9
  4026, 21416,19441117,-9999,    9
  4026, 21416,19441118,-9999,    9
  4026, 21416,19441119,-9999,    9
  4026, 21416,19441120,-9999,    9
  4026, 21416,19441121,-9999,    9
  4026, 21416,19441122,-9999,    9
  4026, 21416,19441123,-9999,    9
  4026, 21416,19441124,-9999,    9
  4026, 21416,19441125,-9999,    9
  4026, 21416,19441126,-9999,    9
  4026, 21416,19441127,-9999,    9
  4026, 21416,19441128,-9999,    9
  4026, 21416,19441129,-9999,    9
  4026, 21416,19441130,-9999,    9
  4026, 21416,19441201,-9999,    9
  4026, 21416,19441202,-9999,    9
  4026, 21416,19441203,-9999,    9
  4026, 21416,19441204,-9999,    9
  4026, 21416,19441205,-9999,    9
  4026, 21416,19441206,-9999,    9
  4026, 21416,19441207,-9999,    9
  4026, 21416,19441208,-9999,    9
  4026, 21416,19441209,-9999,    9
  4026, 21416,19441210,-9999,    9
  4026, 21416,19441211,-9999,    9
  4026, 21416,19441212,-9999,    9
  4026, 21416,19441213,-9999,    9
  4026, 21416,19441214,-9999,    9
  4026, 21416,19441215,-9999,    9
  4026, 21416,19441216,-9999,    9
  4026, 21416,19441217,-9999,    9
  4026, 21416,19441218,-9999,    9
  4026, 21416,19441219,-9999,    9
  4026, 21416,19441220,-9999,    9
  4026, 21416,19441221,-9999,    9
  4026, 21416,19441222,-9999,    9
  4026, 21416,19441223,-9999,    9
  4026, 21416,19441224,-9999,    9
  4026, 21416,19441225,-9999,    9
  4026, 21416,19441226,-9999,    9
  4026, 21416,19441227,-9999,    9
  4026, 21416,19441228,-9999,    9
  4026, 21416,19441229,-9999,    9
  4026, 21416,19441230,-9999,    9
  4026, 21416,19441231,-9999,    9
  4026, 21416,19450101,-9999,    9
  4026, 21416,19450102,-9999,    9
  4026, 21416,19450103,-9999,    9
  4026, 21416,19450104,-9999,    9
  4026, 21416,19450105,-9999,    9
  4026, 21416,19450106,-9999,    9
  4026, 21416,19450107,-9999,    9
  4026, 21416,19450108,-9999,    9
  4026, 21416,19450109,-9999,    9
  4026, 21416,19450110,-9999,    9
  4026, 21416,19450111,-9999,    9
  4026, 21416,19450112,-9999,    9
  4026, 21416,19450113,-9999,    9
  4026, 21416,19450114,-9999,    9
  4026, 21416,19450115,-9999,    9
  4026, 21416,19450116,-9999,    9
  4026, 21416,19450117,-9999,    9
  4026, 21416,19450118,-9999,    9
  4026, 21416,19450119,-9999,    9
  4026, 21416,19450120,-9999,    9
  4026, 21416,19450121,-9999,    9
  4026, 21416,19450122,-9999,    9
  4026, 21416,19450123,-9999,    9
  4026, 21416,19450124,-9999,    9
  4026, 21416,19450125,-9999,    9
  4026, 21416,19450126,-9999,    9
  4026, 21416,19450127,-9999,    9
  4026, 21416,19450128,-9999,    9
  4026, 21416,19450129,-9999,    9
  4026, 21416,19450130,-9999,    9
  4026, 21416,19450131,-9999,    9
  4026, 21416,19450201,-9999,    9
  4026, 21416,19450202,-9999,    9
  4026, 21416,19450203,-9999,    9
  4026, 21416,19450204,-9999,    9
  4026, 21416,19450205,-9999,    9
  4026, 21416,19450206,-9999,    9
  4026, 21416,19450207,-9999,    9
  4026, 21416,19450208,-9999,    9
  4026, 21416,19450209,-9999,    9
  4026, 21416,19450210,-9999,    9
  4026, 21416,19450211,-9999,    9
  4026, 21416,19450212,-9999,    9
  4026, 21416,19450213,-9999,    9
  4026, 21416,19450214,-9999,    9
  4026, 21416,19450215,-9999,    9
  4026, 21416,19450216,-9999,    9
  4026, 21416,19450217,-9999,    9
  4026, 21416,19450218,-9999,    9
  4026, 21416,19450219,-9999,    9
  4026, 21416,19450220,-9999,    9
  4026, 21416,19450221,-9999,    9
  4026, 21416,19450222,-9999,    9
  4026, 21416,19450223,-9999,    9
  4026, 21416,19450224,-9999,    9
  4026, 21416,19450225,-9999,    9
  4026, 21416,19450226,-9999,    9
  4026, 21416,19450227,-9999,    9
  4026, 21416,19450228,-9999,    9
  4026, 21416,19450301,-9999,    9
  4026, 21416,19450302,-9999,    9
  4026, 21416,19450303,-9999,    9
  4026, 21416,19450304,-9999,    9
  4026, 21416,19450305,-9999,    9
  4026, 21416,19450306,-9999,    9
  4026, 21416,19450307,-9999,    9
  4026, 21416,19450308,-9999,    9
  4026, 21416,19450309,-9999,    9
  4026, 21416,19450310,-9999,    9
  4026, 21416,19450311,-9999,    9
  4026, 21416,19450312,-9999,    9
  4026, 21416,19450313,-9999,    9
  4026, 21416,19450314,-9999,    9
  4026, 21416,19450315,-9999,    9
  4026, 21416,19450316,-9999,    9
  4026, 21416,19450317,-9999,    9
  4026, 21416,19450318,-9999,    9
  4026, 21416,19450319,-9999,    9
  4026, 21416,19450320,-9999,    9
  4026, 21416,19450321,-9999,    9
  4026, 21416,19450322,-9999,    9
  4026, 21416,19450323,-9999,    9
  4026, 21416,19450324,-9999,    9
  4026, 21416,19450325,-9999,    9
  4026, 21416,19450326,-9999,    9
  4026, 21416,19450327,-9999,    9
  4026, 21416,19450328,-9999,    9
  4026, 21416,19450329,-9999,    9
  4026, 21416,19450330,-9999,    9
  4026, 21416,19450331,-9999,    9
  4026, 21416,19450401,-9999,    9
  4026, 21416,19450402,-9999,    9
  4026, 21416,19450403,-9999,    9
  4026, 21416,19450404,-9999,    9
  4026, 21416,19450405,-9999,    9
  4026, 21416,19450406,-9999,    9
  4026, 21416,19450407,-9999,    9
  4026, 21416,19450408,-9999,    9
  4026, 21416,19450409,-9999,    9
  4026, 21416,19450410,-9999,    9
  4026, 21416,19450411,-9999,    9
  4026, 21416,19450412,-9999,    9
  4026, 21416,19450413,-9999,    9
  4026, 21416,19450414,-9999,    9
  4026, 21416,19450415,-9999,    9
  4026, 21416,19450416,-9999,    9
  4026, 21416,19450417,-9999,    9
  4026, 21416,19450418,-9999,    9
  4026, 21416,19450419,-9999,    9
  4026, 21416,19450420,-9999,    9
  4026, 21416,19450421,-9999,    9
  4026, 21416,19450422,-9999,    9
  4026, 21416,19450423,-9999,    9
  4026, 21416,19450424,-9999,    9
  4026, 21416,19450425,-9999,    9
  4026, 21416,19450426,-9999,    9
  4026, 21416,19450427,-9999,    9
  4026, 21416,19450428,-9999,    9
  4026, 21416,19450429,-9999,    9
  4026, 21416,19450430,-9999,    9
  4026, 21416,19450501,-9999,    9
  4026, 21416,19450502,-9999,    9
  4026, 21416,19450503,-9999,    9
  4026, 21416,19450504,-9999,    9
  4026, 21416,19450505,-9999,    9
  4026, 21416,19450506,-9999,    9
  4026, 21416,19450507,-9999,    9
  4026, 21416,19450508,-9999,    9
  4026, 21416,19450509,-9999,    9
  4026, 21416,19450510,-9999,    9
  4026, 21416,19450511,-9999,    9
  4026, 21416,19450512,-9999,    9
  4026, 21416,19450513,-9999,    9
  4026, 21416,19450514,-9999,    9
  4026, 21416,19450515,-9999,    9
  4026, 21416,19450516,-9999,    9
  4026, 21416,19450517,-9999,    9
  4026, 21416,19450518,-9999,    9
  4026, 21416,19450519,-9999,    9
  4026, 21416,19450520,-9999,    9
  4026, 21416,19450521,-9999,    9
  4026, 21416,19450522,-9999,    9
  4026, 21416,19450523,-9999,    9
  4026, 21416,19450524,-9999,    9
  4026, 21416,19450525,-9999,    9
  4026, 21416,19450526,-9999,    9
  4026, 21416,19450527,-9999,    9
  4026, 21416,19450528,-9999,    9
  4026, 21416,19450529,-9999,    9
  4026, 21416,19450530,-9999,    9
  4026, 21416,19450531,-9999,    9
  4026, 21416,19450601,-9999,    9
  4026, 21416,19450602,-9999,    9
  4026, 21416,19450603,-9999,    9
  4026, 21416,19450604,-9999,    9
  4026, 21416,19450605,-9999,    9
  4026, 21416,19450606,-9999,    9
  4026, 21416,19450607,-9999,    9
  4026, 21416,19450608,-9999,    9
  4026, 21416,19450609,-9999,    9
  4026, 21416,19450610,-9999,    9
  4026, 21416,19450611,-9999,    9
  4026, 21416,19450612,-9999,    9
  4026, 21416,19450613,-9999,    9
  4026, 21416,19450614,-9999,    9
  4026, 21416,19450615,-9999,    9
  4026, 21416,19450616,-9999,    9
  4026, 21416,19450617,-9999,    9
  4026, 21416,19450618,-9999,    9
  4026, 21416,19450619,-9999,    9
  4026, 21416,19450620,-9999,    9
  4026, 21416,19450621,-9999,    9
  4026, 21416,19450622,-9999,    9
  4026, 21416,19450623,-9999,    9
  4026, 21416,19450624,-9999,    9
  4026, 21416,19450625,-9999,    9
  4026, 21416,19450626,-9999,    9
  4026, 21416,19450627,-9999,    9
  4026, 21416,19450628,-9999,    9
  4026, 21416,19450629,-9999,    9
  4026, 21416,19450630,-9999,    9
  4026, 21416,19450701,-9999,    9
  4026, 21416,19450702,-9999,    9
  4026, 21416,19450703,-9999,    9
  4026, 21416,19450704,-9999,    9
  4026, 21416,19450705,-9999,    9
  4026, 21416,19450706,-9999,    9
  4026, 21416,19450707,-9999,    9
  4026, 21416,19450708,-9999,    9
  4026, 21416,19450709,-9999,    9
  4026, 21416,19450710,-9999,    9
  4026, 21416,19450711,-9999,    9
  4026, 21416,19450712,-9999,    9
  4026, 21416,19450713,-9999,    9
  4026, 21416,19450714,-9999,    9
  4026, 21416,19450715,-9999,    9
  4026, 21416,19450716,-9999,    9
  4026, 21416,19450717,-9999,    9
  4026, 21416,19450718,-9999,    9
  4026, 21416,19450719,-9999,    9
  4026, 21416,19450720,-9999,    9
  4026, 21416,19450721,-9999,    9
  4026, 21416,19450722,-9999,    9
  4026, 21416,19450723,-9999,    9
  4026, 21416,19450724,-9999,    9
  4026, 21416,19450725,-9999,    9
  4026, 21416,19450726,-9999,    9
  4026, 21416,19450727,-9999,    9
  4026, 21416,19450728,-9999,    9
  4026, 21416,19450729,-9999,    9
  4026, 21416,19450730,-9999,    9
  4026, 21416,19450731,-9999,    9
  4026, 21416,19450801,-9999,    9
  4026, 21416,19450802,-9999,    9
  4026, 21416,19450803,-9999,    9
  4026, 21416,19450804,-9999,    9
  4026, 21416,19450805,-9999,    9
  4026, 21416,19450806,-9999,    9
  4026, 21416,19450807,-9999,    9
  4026, 21416,19450808,-9999,    9
  4026, 21416,19450809,-9999,    9
  4026, 21416,19450810,-9999,    9
  4026, 21416,19450811,-9999,    9
  4026, 21416,19450812,-9999,    9
  4026, 21416,19450813,-9999,    9
  4026, 21416,19450814,-9999,    9
  4026, 21416,19450815,-9999,    9
  4026, 21416,19450816,-9999,    9
  4026, 21416,19450817,-9999,    9
  4026, 21416,19450818,-9999,    9
  4026, 21416,19450819,-9999,    9
  4026, 21416,19450820,-9999,    9
  4026, 21416,19450821,-9999,    9
  4026, 21416,19450822,-9999,    9
  4026, 21416,19450823,-9999,    9
  4026, 21416,19450824,-9999,    9
  4026, 21416,19450825,-9999,    9
  4026, 21416,19450826,-9999,    9
  4026, 21416,19450827,-9999,    9
  4026, 21416,19450828,-9999,    9
  4026, 21416,19450829,-9999,    9
  4026, 21416,19450830,-9999,    9
  4026, 21416,19450831,-9999,    9
  4026, 21416,19450901,-9999,    9
  4026, 21416,19450902,-9999,    9
  4026, 21416,19450903,-9999,    9
  4026, 21416,19450904,-9999,    9
  4026, 21416,19450905,-9999,    9
  4026, 21416,19450906,-9999,    9
  4026, 21416,19450907,-9999,    9
  4026, 21416,19450908,-9999,    9
  4026, 21416,19450909,-9999,    9
  4026, 21416,19450910,-9999,    9
  4026, 21416,19450911,-9999,    9
  4026, 21416,19450912,-9999,    9
  4026, 21416,19450913,-9999,    9
  4026, 21416,19450914,-9999,    9
  4026, 21416,19450915,-9999,    9
  4026, 21416,19450916,-9999,    9
  4026, 21416,19450917,-9999,    9
  4026, 21416,19450918,-9999,    9
  4026, 21416,19450919,-9999,    9
  4026, 21416,19450920,-9999,    9
  4026, 21416,19450921,-9999,    9
  4026, 21416,19450922,-9999,    9
  4026, 21416,19450923,-9999,    9
  4026, 21416,19450924,-9999,    9
  4026, 21416,19450925,-9999,    9
  4026, 21416,19450926,-9999,    9
  4026, 21416,19450927,-9999,    9
  4026, 21416,19450928,-9999,    9
  4026, 21416,19450929,-9999,    9
  4026, 21416,19450930,-9999,    9
  4026, 21416,19451001,-9999,    9
  4026, 21416,19451002,-9999,    9
  4026, 21416,19451003,-9999,    9
  4026, 21416,19451004,-9999,    9
  4026, 21416,19451005,-9999,    9
  4026, 21416,19451006,-9999,    9
  4026, 21416,19451007,-9999,    9
  4026, 21416,19451008,-9999,    9
  4026, 21416,19451009,-9999,    9
  4026, 21416,19451010,-9999,    9
  4026, 21416,19451011,-9999,    9
  4026, 21416,19451012,-9999,    9
  4026, 21416,19451013,-9999,    9
  4026, 21416,19451014,-9999,    9
  4026, 21416,19451015,-9999,    9
  4026, 21416,19451016,-9999,    9
  4026, 21416,19451017,-9999,    9
  4026, 21416,19451018,-9999,    9
  4026, 21416,19451019,-9999,    9
  4026, 21416,19451020,-9999,    9
  4026, 21416,19451021,-9999,    9
  4026, 21416,19451022,-9999,    9
  4026, 21416,19451023,-9999,    9
  4026, 21416,19451024,-9999,    9
  4026, 21416,19451025,-9999,    9
  4026, 21416,19451026,-9999,    9
  4026, 21416,19451027,-9999,    9
  4026, 21416,19451028,-9999,    9
  4026, 21416,19451029,-9999,    9
  4026, 21416,19451030,-9999,    9
  4026, 21416,19451031,-9999,    9
  4026, 21416,19451101,-9999,    9
  4026, 21416,19451102,-9999,    9
  4026, 21416,19451103,-9999,    9
  4026, 21416,19451104,-9999,    9
  4026, 21416,19451105,-9999,    9
  4026, 21416,19451106,-9999,    9
  4026, 21416,19451107,-9999,    9
  4026, 21416,19451108,-9999,    9
  4026, 21416,19451109,-9999,    9
  4026, 21416,19451110,-9999,    9
  4026, 21416,19451111,-9999,    9
  4026, 21416,19451112,-9999,    9
  4026, 21416,19451113,-9999,    9
  4026, 21416,19451114,-9999,    9
  4026, 21416,19451115,-9999,    9
  4026, 21416,19451116,-9999,    9
  4026, 21416,19451117,-9999,    9
  4026, 21416,19451118,-9999,    9
  4026, 21416,19451119,-9999,    9
  4026, 21416,19451120,-9999,    9
  4026, 21416,19451121,-9999,    9
  4026, 21416,19451122,-9999,    9
  4026, 21416,19451123,-9999,    9
  4026, 21416,19451124,-9999,    9
  4026, 21416,19451125,-9999,    9
  4026, 21416,19451126,-9999,    9
  4026, 21416,19451127,-9999,    9
  4026, 21416,19451128,-9999,    9
  4026, 21416,19451129,-9999,    9
  4026, 21416,19451130,-9999,    9
  4026, 21416,19451201,-9999,    9
  4026, 21416,19451202,-9999,    9
  4026, 21416,19451203,-9999,    9
  4026, 21416,19451204,-9999,    9
  4026, 21416,19451205,-9999,    9
  4026, 21416,19451206,-9999,    9
  4026, 21416,19451207,-9999,    9
  4026, 21416,19451208,-9999,    9
  4026, 21416,19451209,-9999,    9
  4026, 21416,19451210,-9999,    9
  4026, 21416,19451211,-9999,    9
  4026, 21416,19451212,-9999,    9
  4026, 21416,19451213,-9999,    9
  4026, 21416,19451214,-9999,    9
  4026, 21416,19451215,-9999,    9
  4026, 21416,19451216,-9999,    9
  4026, 21416,19451217,-9999,    9
  4026, 21416,19451218,-9999,    9
  4026, 21416,19451219,-9999,    9
  4026, 21416,19451220,-9999,    9
  4026, 21416,19451221,-9999,    9
  4026, 21416,19451222,-9999,    9
  4026, 21416,19451223,-9999,    9
  4026, 21416,19451224,-9999,    9
  4026, 21416,19451225,-9999,    9
  4026, 21416,19451226,-9999,    9
  4026, 21416,19451227,-9999,    9
  4026, 21416,19451228,-9999,    9
  4026, 21416,19451229,-9999,    9
  4026, 21416,19451230,-9999,    9
  4026, 21416,19451231,-9999,    9
  4026, 21416,19460101,-9999,    9
  4026, 21416,19460102,-9999,    9
  4026, 21416,19460103,-9999,    9
  4026, 21416,19460104,-9999,    9
  4026, 21416,19460105,-9999,    9
  4026, 21416,19460106,-9999,    9
  4026, 21416,19460107,-9999,    9
  4026, 21416,19460108,-9999,    9
  4026, 21416,19460109,-9999,    9
  4026, 21416,19460110,-9999,    9
  4026, 21416,19460111,-9999,    9
  4026, 21416,19460112,-9999,    9
  4026, 21416,19460113,-9999,    9
  4026, 21416,19460114,-9999,    9
  4026, 21416,19460115,-9999,    9
  4026, 21416,19460116,-9999,    9
  4026, 21416,19460117,-9999,    9
  4026, 21416,19460118,-9999,    9
  4026, 21416,19460119,-9999,    9
  4026, 21416,19460120,-9999,    9
  4026, 21416,19460121,-9999,    9
  4026, 21416,19460122,-9999,    9
  4026, 21416,19460123,-9999,    9
  4026, 21416,19460124,-9999,    9
  4026, 21416,19460125,-9999,    9
  4026, 21416,19460126,-9999,    9
  4026, 21416,19460127,-9999,    9
  4026, 21416,19460128,-9999,    9
  4026, 21416,19460129,-9999,    9
  4026, 21416,19460130,-9999,    9
  4026, 21416,19460131,-9999,    9
  4026, 21416,19460201,-9999,    9
  4026, 21416,19460202,-9999,    9
  4026, 21416,19460203,-9999,    9
  4026, 21416,19460204,-9999,    9
  4026, 21416,19460205,-9999,    9
  4026, 21416,19460206,-9999,    9
  4026, 21416,19460207,-9999,    9
  4026, 21416,19460208,-9999,    9
  4026, 21416,19460209,-9999,    9
  4026, 21416,19460210,-9999,    9
  4026, 21416,19460211,-9999,    9
  4026, 21416,19460212,-9999,    9
  4026, 21416,19460213,-9999,    9
  4026, 21416,19460214,-9999,    9
  4026, 21416,19460215,-9999,    9
  4026, 21416,19460216,-9999,    9
  4026, 21416,19460217,-9999,    9
  4026, 21416,19460218,-9999,    9
  4026, 21416,19460219,-9999,    9
  4026, 21416,19460220,-9999,    9
  4026, 21416,19460221,-9999,    9
  4026, 21416,19460222,-9999,    9
  4026, 21416,19460223,-9999,    9
  4026, 21416,19460224,-9999,    9
  4026, 21416,19460225,-9999,    9
  4026, 21416,19460226,-9999,    9
  4026, 21416,19460227,-9999,    9
  4026, 21416,19460228,-9999,    9
  4026, 21416,19460301,-9999,    9
